# Type Directory — one line per type for efficient semantic matching
# Format: qname | baseType | pattern | propCount | definition | topProperties
# Total: 18323 types
#
RCjqO9o29havCY6KelFiRea | RbAyL0ru5m8CyqAShGVq0e | object | 0 | A Motion to Waive Filing of Motion to Supplement or Amend Mediation Questionnaire is a request made in appellate courts  | 
RCjqPk7yCTA7AaWqLkE7FdX | RCBE5bLTCIia7wAstjMsnKO | object | 0 | Georgia Superior Court - Heard County refers to a specific court within the Georgia Superior Court system that has juris | 
RCju2hr8irN7bz2dHOIHI4N | R969M34LEgPe5hm59rdksmi | object | 0 | A suborder list is a type of deontic specification within the OASIS ontology. | 
RCjyAGouN1KzCc7ooEeudEH | RXx1zuWf6YAl8qcKgzeMai | object | 0 | A warrant is a legal document issued by a court or magistrate authorizing law enforcement to take a particular action, s | 
RCjyPu7MZQ1p7eU7kQ15E2T | RCBE5bLTCIia7wAstjMsnKO | object | 0 | Georgia Superior Court - Towns County refers to a specific court within the Georgia Superior Court system that has juris | 
RCjzziHz1nZDSuNKZcGkyWm | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | A language spoken in the Pangasinan province of the Philippines. | 
RCk0CO8JN25vAsEhpwamav6 | RB8gtCBLdNnUSfnwwQZSVhG | object | 0 | Passport Expiration Date refers to the specific day, month, and year on which an individual's passport will expire and n | 
RCk0W26psZiDxMokvWvZxcm | RCfunX4u69LUQ3gbhckE0oI | object | 0 | A Pilot Negligence Claim is a legal claim made against a pilot for their failure to exercise reasonable care in the oper | 
RCk8pU4JRUOo3BvHOhaU5j6 | RCJp6a5TjeoT3FpwDKff9ux | object | 0 | Pediatric Screening and Intervention Public Benefit refers to programs like the Early Periodic Screening, Diagnosis, and | 
RCkBkLtc3kX38itJUYYLeZO | R9iUJ1YX0zK3V9D0RbQKTP4 | object | 0 | A resulting trust is a type of equitable relief where property is held by one party for the benefit of another party, ty | 
RCkCsiVrqu3uzyab756Q7lD | RCBE5bLTCIia7wAstjMsnKO | object | 0 | A court of general jurisdiction in the state of Georgia that has authority over legal matters within Clinch County. | 
RCkDbrXh0odYXI7GjSkjxzE | R7ReDY2v13rer1U8AyOj55L | object | 0 | Type of visibility (e.g., confidential, public) for a narrative description of a matter. | 
RCkHgZZUeGJAIkC1UrRqIoG | RDAy5MQTYwrACj2yao4MGbA | object | 0 | A "General Contractor" is a construction professional or company responsible for overseeing and managing the entire cons | 
RCkN2VcE91ii3JmKYHPuwOA | RCzs34uEQI9f4cuWp3bQO0P | object | 0 | The Workers' Compensation Exclusive Remedy Doctrine is a legal defense in civil litigation cases that limits the liabili | 
RCkPc0XIMxDInzRipCUUZ1q | R75Bx0QJin6XW4ki2c8pJGw | object | 0 | The Right of Property Use refers to the civil law concept of legal entitlement to utilize a property for certain activit | 
RCkSPlUlOJ6XXcYGiIXWvVl | R9JkfZIjkVSa5ud1tJ14w3i | object | 0 | Principal/Promoter Liability for Post-Incorporation Debt: The legal responsibility of an individual or entity who acted  | 
RCkUog92Spx6BKAzjcc4oqW | R7N6wsHsNyqgPE4xFK8wKJx | object | 0 |  | 
RCkVEfL4H41pColicGhkXJb | RDF3VrmH1eapfkrSQstevLs | object | 0 | Lymphoma is a type of cancer that originates in the lymphatic system, which includes the lymph nodes, spleen, thymus gla | 
RCkYYAUft1TeeHcbDK0df57 | RDmsvdtBrrw46UnCDJ0LKrJ | object | 0 | A scheduling order is a type of court order that sets deadlines and timelines for the parties involved in a legal case t | 
RCkYo3iSgwRUW6XZnWD2PzD | R8zwKGkogGKIKWSVWb1ItRL | object | 0 | A Motion to Strike is a legal request made by a party in a trial or appellate court to remove certain evidence or allega | 
RCkbb9LoiDrtNiVppyxTkWT | R18qjSeTEcA0ftKswAFKWG | object | 0 | Tax Type refers to a specific category or classification of taxes within the broader context of Tax Detail. | 
RCke27mKlKUFzAoyUK47qNn | Rt4T1FlyWPLKcpZDSAspuG | object | 0 | The concept of Comparative Fault of Others refers to the legal principle that allows a defendant to argue that the fault | 
RCkf7qS1PEazmsboewDsIEX | RDe0RKU39BlhcyACJW30ZLc | object | 0 | An Objectionable Conduct Clause is a provision in a contract that allows one party to terminate the agreement if the oth | 
RCkgcauYajEflm4SEvFdAYs | R7SdenAJ4aI0wyuxBsP7c09 | object | 0 | A Motion to Expedite Trial is a legal request made by a party in a case to speed up the trial process and obtain a quick | 
RCkhuNYIeabQ2ct4FvjFsp | RCeiXNGpqL4H3jo1g1NobSm | object | 0 | A court of general jurisdiction in Daviess County, Indiana, with the power to hear and decide a wide range of legal case | 
RCkiRHr2IJP3u0cDvtHH8DI | RDmbgHQXJxEvx3QYfR6qWAn | object | 0 | A headnote in legal research is a brief summary of a specific point of law that is explained in a court decision. These  | 
RCklezpr30ZPB7rgfDTxByK | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RCkpFHZV7aCoa2SuTHO2EZW | RCz0OhGJQscjwPvw2jQBP63 | object | 0 | A court located in Glens Falls, New York, which is a subdivision of the New York City Court system. | 
RCksXAlY9lRN16wERqZZ8Tk | RDIwFaFcH4KY0gwEY0QlMTp | object | 0 | The Finance and Insurance industry group comprises establishments primarily engaged in financial transactions (transacti | 
RCktsurmgtZsqgr2mm4Z8av | R9L4OY7QCBEVJpav2Da6Gef | object | 0 | Export Tax Payment refers to taxes levied on goods and services exported from a country. Historically, these duties have | 
RCku8MnUeFcXo6OenJPhNAh | R7Zbqfhemxs6PR7r2Fk6NeY | object | 0 | Nursing Negligence refers to a breach of duty by a nurse that results in harm or injury to a patient, and is a specific  | 
RCkvBQiUVULQAdm4v5Me94b | R73hoH1RXYjBTYiGfolpsAF | object | 0 | From the buyer's (e.g., client's) prospective, the date at which the client (e.g., corporation) identifies a particular  | 
RCkvZaoNoxOxB5G9tOxiqdx | RDeWjTZogrlt1XvduSP1R8s | object | 0 | Lump Sum Spousal Support is a one-time, fixed payment made by one spouse to the other as part of a divorce settlement or | 
RCkxGQIqzjax1zkdmNFXfj7 | RCdJG6uCwl9vj0GwxJe7mez | object | 0 | "Used to indicate whether there are (""Y"") or are not (""N"") any fee or children of fee line items, or expense or chil | 
RCl7gfuyOnqkrRPkxy2sv63 | RDlUNUSYsLydg1YtgDPDCk5 | object | 0 | Crop Farmland refers to specific parcels of agricultural land designated for the cultivation of crops. The relevant lega | 
RClCxNvpbPEAkEQlz772gc4 | RB3FT9lFNQIjRnFIueLgCa7 | object | 0 | Frequently used in class actions | 
RClEPD3LQVJMcRPGY9oXVXU | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Guarantee Clause is a contractual provision that ensures the performance or quality of a product or service, often inc | 
RClFNLrDawcQ4HuRbzm6JJI | RDtFkLR3v97fran5zQ3ugao | object | 0 | In which direction does the contractual right and/or obligation flow? Example: "Party A indemnifies Party B." | 
RClGHKUThAi4waaANNMfgb6 | RDA2qkrY89e7siU1y0sXnVM | object | 0 | A Bankruptcy Court forum that oversees legal proceedings between opposing parties. | 
RClKvZvieudjUMtKTcCsMAn | RCjgFvO2VxpIklnhZMbSD9k | object | 0 | Private health insurance is a policy purchased from a private insurance company, either directly by an individual or pro | 
RClNWBBjPrpfVA4Iqib9Qvu | R9zfbONJISnRjpI4gufgjAU | object | 0 | Onsite Employment refers to a work arrangement where employees perform their job duties at a physical location provided  | 
RClRe7KHL06U16DWhAalIE | RCEWWtS3nM8GE8R4en1abRz | object | 0 | The Arkansas Circuit Court - Sharp Cty. is a specific court within the Arkansas Circuit Court system that has jurisdicti | 
RClSesfnwHIYz5EBThGbYDY | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | Bemba is a structured system of communication consisting of grammar and vocabulary, and is a specific language used in l | 
RClWiJIjOouUllydauOfq00 | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Minimum Purchase Requirements Clause is a provision in a contract that specifies the minimum amount of goods or servic | 
RClYWyd19VyPXw0Y0T67thz | R8hWq9dSn0Su2Y59JE48V3H | object | 0 | Entities that pool together funds to purchase securities, real property, and other investment assets. | 
RClZ6FtT4KO6r4VTTd3BXm8 | RBAINAZtgf1zAUlkrnOYW3R | object | 0 | A destructive test of physical evidence is a type of examination that involves the alteration or destruction of the evid | 
RClcZNqHPbKpvPqyS62DfiJ | R3Q1HDu5jO8nvhdbr2Uj0c | object | 0 | A court located in Wakulla County, Florida that is part of the larger Florida Circuit Court system, which is responsible | 
RCle92dC68FgjvzRNv0eQoF | R9sbuHkJC9aqDlHAgw58VSB | object | 0 | A Chemical Dependency (Drug) Court is a specialized court that deals with cases involving individuals with substance abu | 
RClggGlbE4eMYhVaBEkwESU | RX4QtTsK3lPhoabmq1bzBe | object | 0 | The amount that was budgeted to be spent. | 
RClhbl4E1TJp9LygIXewIhn | RlNFgB3TQfMzV26V4V7u4E | object | 0 | A deontic specification refers to the formulation of norms, obligations, permissions, and prohibitions in logical or com | 
RClhpypmjlRBpYjMqZz4Mtb | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RClpyzYDnwYUrhdxex3JJJx | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Cross Default Provision Clause is a clause in a contract that allows a creditor to declare a default if the debtor def | 
RClqqwmqytZILqwbLQcXt5e | R9CHYeGJQT7NgBUpFGmHxR | object | 0 | "Total of tax due on tax_total_detail_fees for this tx_id.  Total includes tax applicable on all MATTER_DISC_CRED.discou | 
RClqsfThCgT8H4dIqnBAhbt | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | A language spoken in the Southern Altai region, which is a subcategory of the broader concept of Language. | 
RCluBOfIL8RLlFIufK3fpEo | RCBE5bLTCIia7wAstjMsnKO | object | 0 | A court of general jurisdiction in Jeff Davis County, Georgia, with authority to hear and decide a wide range of legal c | 
RCluw0QncwzmFHLcQodpLY | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RClz5287DM3GhdKpYYAy3mj | RBvs4zROaonjMftsSlqlZZp | object | 0 | A legal claim that challenges the government's power to take private property for public use through eminent domain, typ | 
RCm2AdXe3NdeBzLkfJrZI9r | RCeiXNGpqL4H3jo1g1NobSm | object | 0 | A court of general jurisdiction in Madison County, Indiana, with the authority to hear and decide a wide range of legal  | 
RCm2QH2PwOKMvjShtje1OE9 | R74IJAT8MHMqUZeBJR7txV1 | object | 0 |  | 
RCm2q8oQVMqwxYsgmXIkZs5 | RDkx69t1kBP7tevuzMMsqha | object | 0 | A LINE_ITEM_TASK_CODE is a code used in the LEDES98BI V5 Format Rev 1-2020 standard to identify a specific task or activ | 
RCm62kfGemU6xD5F52pLUB9 | RCeiXNGpqL4H3jo1g1NobSm | object | 0 | The Indiana Circuit Court - Howard County is a specific court within the Indiana Circuit Court system that has jurisdict | 
RCm6fGNdCrItOGSwVqpQJDx | RC4tW57zyOMnGfHkR2zbtpL | object | 0 | An Automatic Renewal Terms Clause is a provision in a contract that allows for the automatic renewal of the agreement fo | 
RCmAarh6Wj8m6lLe6lJJBmj | R9LVBKjvGRuzwgtlhuLST36 | object | 0 | A Family and Medical Leave Act (FMLA) Claim is a legal claim made by an employee against their employer for violating th | 
RCmBkJ8DyJLZGzsa8XfbPKy | RCz0OhGJQscjwPvw2jQBP63 | object | 0 | A court located in Rensselaer, New York that operates under the jurisdiction of the New York City Court system. | 
RCmBrUNqCGl93SbCO8RvGis | RB4GQZ26zq1PJ9m6vGUuoiy | object | 0 | A Power of Attorney Document is a legal instrument that grants authority to an agent to act on behalf of the principal i | 
RCmCiJ3R6WEeDnMEzHeloq8 | R91rkMLuvkkfI4380vXkveh | object | 0 |  | 
RCmHIXT1xvJHdvhWIxXaC8s | RCidddiy9X9fqxmBCyYguuE | object | 0 | A refusal to treat claim involves a situation where a healthcare provider, such as a physician, refuses to provide medic | 
RCmIM6GP1xPJwiziBiODaKh | R73hoH1RXYjBTYiGfolpsAF | object | 0 | Date at which a matter is closed — by either Buyer (e.g., Law Department) or Seller (e.g., Law Firm). | 
RCmKqCa2CqaYL3o3CKTO0j | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A proposed change clause is a provision in a contract that outlines the process for making modifications to the agreemen | 
RCmLIlnA4R8OuHWJn0R3mgg | RBgykmvlnXtCsXRVIBMbLrV | object | 0 | Compensation awarded to a plaintiff in a lawsuit for the mental anguish, psychological harm, or emotional suffering caus | 
RCmMAfFtuaJ4DxYhcK3Zf6A | RClEPD3LQVJMcRPGY9oXVXU | object | 0 | A Personal Guarantee Clause is a provision in a contract where an individual agrees to be personally responsible for ful | 
RCmQk4TB9MBlOhwMbAeusfi | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RCmRk3EfXQDL2eFl0x659PQ | RCEDL3kMYgjFUEOhOyGp3IE | object | 0 | A Member is an individual or entity that holds an ownership or participatory interest in an organization or association. | 
RCmS4MUteORrZ5pqw5FsObZ | R1okJKMvv4mMHv7m4TzwBe | object | 0 | A van is a motor vehicle typically larger than a car, designed to transport passengers or cargo. Vans come in various si | 
RCmUivmWW8ZPtTkZKPAscUq | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A cancellation of promissory note clause is a provision in a contract that allows for the cancellation or termination of | 
RCmXRB6grInX8Z1uTaRyRGV | R8zwKGkogGKIKWSVWb1ItRL | object | 0 | A Motion to Vacate is a legal request made to a court to set aside or cancel a previous order or judgment. | 
RCmZ5m9JIqAJTvbSQF2UGtF | R527Rr0DAZ1Lu9VPx6QRbj | object | 0 | Property tax practice refers to the set of procedures and regulations involved in the assessment, collection, and admini | 
RCmcz6MMTeEx6Udp88ipskY | R91rkMLuvkkfI4380vXkveh | object | 0 |  | 
RCmf15zJ11534c952RISI9T | R7irtksGAUxreU1oxQJBon8 | object | 0 | The act of firing an employee in response to their protected activity, such as reporting discrimination or harassment, o | 
RCmkrESHrcL7bKILqkwAG1J | ReoekaIFkvXuZDtiEVwWPe | object | 0 | An Expiration Event in legal terms refers to the occurrence that triggers the end of a legal privilege (e.g., regulatory | 
RCmlfw9ukOrNKK74STAVlHI | R9Uol8M7H5u6lSDwss6uXIF | object | 0 |  | 
RCmqjl1lKw0WvVL8TMZBHyU | RCz0OhGJQscjwPvw2jQBP63 | object | 0 | A court located in Ogdensburg, New York that operates under the jurisdiction of the New York City Court system. | 
RCmuig88QJ7hFTNdW3SBrrZ | RnmmbswQcOryRPEoDnHIbC | object | 0 | Age-related cognitive decline is the gradual loss of cognitive functions such as memory, attention, and problem-solving  | 
RCn0LN18AxXoXv6siHJN9XM | RDKBHehSWDsJ1u1ZjfM2lob | object | 0 | Transcripts and Recordings are documents that contain a verbatim or recorded account of legal proceedings, including dep | 
RCn46eIc5j39dfkp4HLA5jB | RDkx69t1kBP7tevuzMMsqha | object | 0 | A standardized format for invoices that includes information on taxes and currency, as defined by the LEDES98BI V5 Forma | 
RCn4N8uYzSo6xnYwLKQUFrk | R9YxIkGNEnotiOtItG96PxY | object | 0 | A Response to a Request for Proposal (RFP) is a formal document submitted by a prospective vendor or service provider, o | 
RCn4fp0HBzIn3hNiysCN3TV | R71ioUDFC2H7Ndh54CU1rlM | object | 0 | Florida County Court - Liberty County: A court of limited jurisdiction in Florida that handles civil and criminal cases  | 
RCn8WOWcXNa9jnjY9QOJFKw | RSwOCeFhWxUA3fOiTvlja4 | object | 0 | Unemployment Payments are financial benefits provided by the government to individuals who are temporarily out of work a | 
RCn9LUvz0qRZZwYVwFfUzEm | RCMZqt2BD3qRRYlj61ssnIZ | object | 0 | An Open List Party-List Proportional Representation System allows voters to influence the order of candidates on a party | 
RCnArbN2IpjDOqHB342pOXB | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | Bislama is a structured system of communication consisting of grammar and vocabulary, used in legal matters as a languag | 
RCnBMtje8T0YKSuODD0evsV | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Sole Discretion Clause is a contractual provision that grants one party the exclusive right to make a decision or take | 
RCnCHWsREqpfQAAfaN2lRPV | RN3TubQIlusDFnPgrNAk8D | object | 0 | These disorders are characterized by enduring, inflexible, maladaptive, and pervasive patterns of behavior. Onset typica | 
RCnHoyKfzwNJAYH34rE0B8D | R9H0HvybK6M3RpFebn0SDLu | object | 0 | Arab League: A regional organization of Arab countries in and around North Africa, the Horn of Africa, and Arabia, forme | 
RCnLkZp9RPMT0ckkWepnov2 | RDw3C0Q9SA9H8y85Zz4cMvz | object | 0 | Earnings Before Interest, Taxes, Depreciation, and Amortization (EBITDA) is a financial metric used to assess a company' | 
RCnT6mtIS5PFqLHFn37D1cS | RD5301cBC22f7951939C20e0 | object | 0 | The Texas Court of Appeals - 1st is a specific intermediate appellate court in Texas that hears appeals from trial court | 
RCnTNVCQ1VndGxskbMoaLr8 | R9XqhlDRrcrbyXu5YJVhaoW | object | 0 | A deposition is a legal discovery event where a witness is questioned under oath by attorneys from both sides of a case, | 
RCnY8wK08ZxbtLjVwpVbOsB | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RCnYAcY56qvSzuXZr7IwhJ8 | R8GyyJdxlZtc7PsW9vLAKfE | object | 0 | Fraud by Others Outside Contract refers to a claim of deceitful conduct by a party who is not a party to the contract, b | 
RCndCXCSYlmim5FMJU7gZkO | R66kux3H2uERxPz0E7KxtN | object | 0 | Sadness is an emotional state characterized by feelings of disappointment, grief, or sorrow, often resulting from loss o | 
RCngK9IDlPlOC3tJp0Rn6vf | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RCnkGaPQt5VMPUM5QsgXhX | R8hyVs9MsMpcl891lEFtGTg | object | 0 | A General Warranty Clause is a provision in a contract that guarantees the quality and condition of the goods or service | 
RCnn6hBlDu9iuUThigbVeGg | RxLV9XEaDWbDIA8N1fl2fM | object | 0 | Minnesota District Court - Lincoln County: A specific court within the Minnesota District Court system that has jurisdic | 
RCnqZZTGdaH2a1SLjCRfiei | R7N6wsHsNyqgPE4xFK8wKJx | object | 0 |  | 
RCnqv1JyQsVWpzOzfLy6ssU | RmGrykg1NdiaxO77n1a1lc | object | 0 | The Oregon Circuit Court - Clatsop County is a specific court within the Oregon Circuit Court system that has jurisdicti | 
RCnw2ZeEawTxZRwdLRF8Oai | R9qjABGONgw3rbekxhtcxZh | object | 0 | Law that concerns flight, air travel, and associated legal and business concerns. | 
